,logistics,_id,area,weight,fee,time
408,中通,75822650644205,天津,1.56,3.0,2021-11-01
409,中通,75822657918674,河北,2.2,3.0,2021-11-01
410,中通,75822649987566,天津,1.51,3.0,2021-11-01
411,中通,78236152021666,河北,2.16,3.0,2021-11-01
412,中通,75822650280459,河北,1.51,2.8,2021-11-01
413,中通,75822650280461,北京,0.5,2.8,2021-11-01
414,中通,75822650360861,山西,1.49,3.0,2021-11-01
415,中通,75822650360874,北京,1.48,3.0,2021-11-01
416,中通,75822650139795,北京,1.54,3.0,2021-11-01
417,中通,75822650139782,北京,1.51,3.0,2021-11-01
418,中通,75822650360887,河北,1.47,2.8,2021-11-01
419,中通,75822656624985,河北,2.29,3.0,2021-11-01
420,中通,78236152025148,山西,2.14,3.5,2021-11-01
421,中通,75822657286861,河北,2.31,3.0,2021-11-01
422,中通,78236152022761,天津,2.11,3.5,2021-11-01
423,中通,75822650641155,河北,1.52,2.8,2021-11-01
424,中通,75822650641168,河北,0.5,2.5,2021-11-01
425,中通,75822657918633,天津,2.37,3.5,2021-11-01
426,中通,75822656625264,河北,2.29,3.0,2021-11-01
427,中通,78236152016360,河北,0.8,2.5,2021-11-01
428,中通,78236152013876,山西,0.81,2.5,2021-11-01
429,中通,75822657374035,北京,2.27,3.5,2021-11-01
430,中通,75822657918659,河北,2.34,3.0,2021-11-01
431,中通,75822656774051,北京,2.37,3.5,2021-11-01
432,中通,78236152025296,天津,2.13,3.5,2021-11-01
433,中通,78236152016209,河北,0.86,2.5,2021-11-01
434,中通,78236152020345,河北,2.1,3.0,2021-11-01
435,中通,75822650641089,北京,0.5,2.8,2021-11-01
436,中通,75822649986735,北京,0.5,2.8,2021-11-01
437,中通,75822650642800,河北,1.49,2.8,2021-11-01
438,中通,75822649987545,北京,1.45,3.0,2021-11-01
439,中通,75822650358848,河北,1.44,2.8,2021-11-01
440,中通,75822649987150,天津,1.55,3.0,2021-11-01
441,中通,75822650415100,山西,1.26,3.0,2021-11-01
442,中通,75822649987586,河北,1.55,2.8,2021-11-01
443,中通,75822649987188,河北,1.52,2.8,2021-11-01
444,中通,75822650143556,河北,1.52,2.8,2021-11-01
445,中通,75822650358636,山西,1.43,3.0,2021-11-01
446,中通,75822650280395,北京,1.53,3.0,2021-11-01
447,中通,75822650277396,河北,1.57,2.8,2021-11-01
448,中通,75822650063488,山西,1.52,3.0,2021-11-01
449,中通,75822650139767,北京,1.5,3.0,2021-11-01
450,中通,75822650139770,山西,1.51,3.0,2021-11-01
451,中通,75822650139741,河北,1.54,2.8,2021-11-01
452,中通,75822650139754,河北,1.54,2.8,2021-11-01
453,中通,75822650139739,河北,1.54,2.8,2021-11-01
454,中通,75822650641091,河北,1.52,2.8,2021-11-01
455,中通,75822649986756,河北,1.53,2.8,2021-11-01
456,中通,75822649987162,河北,1.35,2.8,2021-11-01
457,中通,75822649986748,北京,1.5,3.0,2021-11-01
458,中通,75822649987609,北京,1.46,3.0,2021-11-01
459,中通,75822650280433,北京,1.53,3.0,2021-11-01
460,中通,75822650280446,天津,1.51,3.0,2021-11-01
461,中通,75822650642746,河北,1.49,2.8,2021-11-01
462,中通,75822649983170,山西,1.56,3.0,2021-11-01
463,中通,75822650277388,山西,1.56,3.0,2021-11-01
464,中通,75822650358623,河北,1.49,2.8,2021-11-01
465,中通,75822650139805,北京,1.49,3.0,2021-11-01
466,中通,75822650641142,北京,1.55,3.0,2021-11-01
467,中通,75822650641114,天津,1.55,3.0,2021-11-01
468,中通,75822650139826,北京,0.5,2.8,2021-11-01
469,中通,75822649982648,河北,1.42,2.8,2021-11-01
470,中通,75822650059553,北京,1.52,3.0,2021-11-01
471,中通,75822650059724,天津,1.72,3.0,2021-11-01
472,中通,75822650059709,天津,1.48,3.0,2021-11-01
473,中通,75822649918178,山西,1.52,3.0,2021-11-01
474,中通,75822650059686,山西,1.55,3.0,2021-11-01
475,中通,75822650137907,北京,1.52,3.0,2021-11-01
476,中通,75822650137963,北京,0.5,2.8,2021-11-01
477,中通,75822650137948,山西,1.72,3.0,2021-11-01
478,中通,75822650137956,北京,1.47,3.0,2021-11-01
479,中通,75822650494055,山西,1.56,3.0,2021-11-01
