,logistics,_id,area,weight,fee,time
168,高埗中通,75822964093210,广东,3.89,2.5,2021-11-01
169,高埗中通,75822744580571,广东,2.35,2.5,2021-11-01
170,高埗中通,75822963715144,福建,2.18,2.5,2021-11-01
171,高埗中通,75822963714439,广东,2.18,2.5,2021-11-01
172,高埗中通,75822964016231,广东,1.13,2.5,2021-11-01
173,高埗中通,75822963586086,广西,0.86,2.5,2021-11-01
174,高埗中通,75822744353566,广西,2.42,2.5,2021-11-01
175,高埗中通,75822963866041,广东,1.14,2.5,2021-11-01
176,高埗中通,75822743822501,广东,1.85,2.5,2021-11-01
177,高埗中通,75822963715216,广东,1.21,2.5,2021-11-01
178,高埗中通,75822964094734,广东,1.11,2.5,2021-11-01
179,高埗中通,75822963864845,福建,2.21,2.5,2021-11-01
180,高埗中通,75822744361820,福建,0.88,2.5,2021-11-01
181,高埗中通,75822964016522,广东,1.05,2.5,2021-11-01
182,高埗中通,75822963942433,广东,1.13,2.5,2021-11-01
183,高埗中通,75822964094683,广东,1.44,2.5,2021-11-01
184,高埗中通,75822963940706,广东,2.45,2.5,2021-11-01
185,高埗中通,75822963647555,广西,2.14,2.5,2021-11-01
186,高埗中通,75822964094706,广西,1.12,2.5,2021-11-01
187,高埗中通,75822963585347,福建,2.13,2.5,2021-11-01
188,高埗中通,75822963864858,福建,2.2,2.5,2021-11-01
189,高埗中通,75822964160027,福建,2.22,2.5,2021-11-01
190,高埗中通,75822743914470,广东,0.17,2.5,2021-11-01
191,高埗中通,75822963940683,广东,2.5,2.5,2021-11-01
192,高埗中通,75822963784685,福建,1.42,2.5,2021-11-01
193,高埗中通,75822964016229,广东,1.49,2.5,2021-11-01
194,高埗中通,75822964093858,广东,2.4,2.5,2021-11-01
195,高埗中通,75822743821334,广西,2.53,2.5,2021-11-01
196,高埗中通,75822963940696,广西,2.45,2.5,2021-11-01
197,高埗中通,75822744423870,广东,2.44,2.5,2021-11-01
198,高埗中通,75822964160068,广东,2.23,2.5,2021-11-01
199,高埗中通,75822963714944,福建,2.07,2.5,2021-11-01
200,高埗中通,75822963586336,广东,1.25,2.5,2021-11-01
201,高埗中通,75822963714612,广东,1.41,2.5,2021-11-01
202,高埗中通,75822964015301,广西,2.22,2.5,2021-11-01
203,高埗中通,75822964093866,广东,2.4,2.5,2021-11-01
204,高埗中通,75822964093207,广东,2.17,2.5,2021-11-01
205,高埗中通,75822963715157,广东,2.22,2.5,2021-11-01
206,高埗中通,75822964016140,福建,1.52,2.5,2021-11-01
207,高埗中通,75822964014915,福建,2.43,2.5,2021-11-01
208,高埗中通,75822964160042,广东,2.09,2.5,2021-11-01
209,高埗中通,75822964016066,广东,1.48,2.5,2021-11-01
210,高埗中通,75822744203764,广东,2.04,2.5,2021-11-01
211,高埗中通,75506015931648,广东,2.11,2.5,2021-11-01
212,高埗中通,75823001779798,广东,2.47,2.5,2021-11-01
213,高埗中通,75822963784698,广东,1.39,2.5,2021-11-01
214,高埗中通,75822964014902,广西,2.49,2.5,2021-11-01
215,高埗中通,75822744580556,广东,2.25,2.5,2021-11-01
216,高埗中通,75822963940719,广东,2.29,2.5,2021-11-01
217,高埗中通,75822744581394,广东,2.5,2.5,2021-11-01
218,高埗中通,75822964094721,福建,1.18,2.5,2021-11-01
219,高埗中通,75822964014892,广西,2.41,2.5,2021-11-01
220,高埗中通,75822964016260,福建,1.11,2.5,2021-11-01
221,高埗中通,75822744361832,广东,0.85,2.5,2021-11-01
222,高埗中通,75822744423867,广东,2.8,2.5,2021-11-01
223,高埗中通,75822964016086,福建,1.45,2.5,2021-11-01
224,高埗中通,75822963714957,广东,2.16,2.5,2021-11-01
225,高埗中通,75822964016111,福建,1.46,2.5,2021-11-01
226,高埗中通,75822963864817,广东,2.44,2.5,2021-11-01
227,高埗中通,75822964016203,广西,1.21,2.5,2021-11-01
228,高埗中通,75822963864832,福建,2.36,2.5,2021-11-01
229,高埗中通,75822964094796,广西,2.13,2.5,2021-11-01
230,高埗中通,75822963940721,广东,2.4,2.5,2021-11-01
231,高埗中通,75822964094719,广东,1.17,2.5,2021-11-01
232,高埗中通,75822963586093,广东,1.4,2.5,2021-11-01
233,高埗中通,75822963586103,广东,1.39,2.5,2021-11-01
234,高埗中通,75822744129679,广东,2.48,2.5,2021-11-01
235,高埗中通,75822964016510,广东,1.45,2.5,2021-11-01
236,高埗中通,75822964160757,广东,1.45,2.5,2021-11-01
237,高埗中通,75822963864820,广东,2.44,2.5,2021-11-01
238,高埗中通,75822963519918,广东,1.45,2.5,2021-11-01
239,高埗中通,75822964014936,广东,2.19,2.5,2021-11-01
240,高埗中通,75822744361845,广东,0.82,2.5,2021-11-01
241,高埗中通,75822964160798,广西,1.47,2.5,2021-11-01
242,高埗中通,75822744580569,广东,2.4,2.5,2021-11-01
243,高埗中通,75822744440920,广西,0.82,2.5,2021-11-01
244,高埗中通,75822964160760,广东,1.46,2.5,2021-11-01
245,高埗中通,75822744643893,广东,0.85,2.5,2021-11-01
246,高埗中通,75822744643903,广东,0.75,2.5,2021-11-01
247,高埗中通,75822744209351,福建,1.06,2.5,2021-11-01
248,高埗中通,75822744589168,广东,0.83,2.5,2021-11-01
249,高埗中通,75822744587402,广东,1.15,2.5,2021-11-01
250,高埗中通,75822963941771,广东,1.41,2.5,2021-11-01
251,高埗中通,75822964160785,广东,1.4,2.5,2021-11-01
252,高埗中通,75822744583542,广东,2.06,2.5,2021-11-01
253,高埗中通,75822964016244,广东,1.21,2.5,2021-11-01
254,高埗中通,75822744361817,广东,0.83,2.5,2021-11-01
255,高埗中通,75822744215965,广西,0.85,2.5,2021-11-01
256,高埗中通,75822963714600,福建,1.48,2.5,2021-11-01
257,高埗中通,75822744145100,广东,0.78,2.5,2021-11-01
258,高埗中通,75822963519762,福建,1.43,2.5,2021-11-01
259,高埗中通,75822964094696,广东,1.25,2.5,2021-11-01
260,高埗中通,75822964016058,广东,1.43,2.5,2021-11-01
261,高埗中通,75822744138352,广东,1.19,2.5,2021-11-01
262,高埗中通,75822744064949,福建,1.15,2.5,2021-11-01
263,高埗中通,75822744067113,广东,0.85,2.5,2021-11-01
264,高埗中通,75822964160772,广东,1.5,2.5,2021-11-01
265,高埗中通,75822744361008,广东,1.17,2.5,2021-11-01
266,高埗中通,75822743909138,广东,1.34,2.5,2021-11-01
267,高埗中通,75822964016109,广西,1.49,2.5,2021-11-01
268,高埗中通,75822963519469,广东,1.41,2.5,2021-11-01
269,高埗中通,75822743909146,广西,1.22,2.5,2021-11-01
270,高埗中通,75822963784672,广西,1.41,2.5,2021-11-01
271,高埗中通,75822743828142,福建,1.25,2.5,2021-11-01
272,高埗中通,75822963519933,广东,1.51,2.5,2021-11-01
273,高埗中通,75822744594589,广东,1.17,2.5,2021-11-01
274,高埗中通,75822744067106,广西,0.02,2.5,2021-11-01
275,高埗中通,75822743828183,广东,1.2,2.5,2021-11-01
276,高埗中通,75822744586911,广东,1.15,2.5,2021-11-01
277,高埗中通,75822743913287,广东,1.23,2.5,2021-11-01
278,高埗中通,75822964016099,广东,1.48,2.5,2021-11-01
279,高埗中通,75822743828262,福建,1.14,2.5,2021-11-01
280,高埗中通,75822743828219,福建,2.37,2.5,2021-11-01
281,高埗中通,75822743907482,广东,1.24,2.5,2021-11-01
282,高埗中通,75822964016073,广东,1.55,2.5,2021-11-01
283,高埗中通,75822964016257,福建,1.24,2.5,2021-11-01
284,高埗中通,75822963714441,广东,2.08,2.5,2021-11-01
285,高埗中通,75822744362576,广西,0.81,2.5,2021-11-01
286,高埗中通,75822743828196,福建,1.15,2.5,2021-11-01
287,高埗中通,75822744587377,广西,1.05,2.5,2021-11-01
288,高埗中通,75822963714454,广东,1.44,2.5,2021-11-01
289,高埗中通,75822744361016,广西,1.22,2.5,2021-11-01
290,高埗中通,75822963519788,广东,1.42,2.5,2021-11-01
291,高埗中通,75822744067096,广东,0.86,2.5,2021-11-01
292,高埗中通,75822744209336,广东,1.2,2.5,2021-11-01
293,高埗中通,75822964016137,广东,1.52,2.5,2021-11-01
294,高埗中通,75822964160808,广东,1.45,2.5,2021-11-01
295,高埗中通,75822744361940,福建,1.13,2.5,2021-11-01
296,高埗中通,75822744361978,广东,1.24,2.5,2021-11-01
297,高埗中通,75822744137953,广东,1.19,2.5,2021-11-01
298,高埗中通,75822744137946,福建,1.19,2.5,2021-11-01
299,高埗中通,75822743828816,广东,1.13,2.5,2021-11-01
300,高埗中通,75822744360997,福建,1.17,2.5,2021-11-01
301,高埗中通,75822744361023,广东,1.16,2.5,2021-11-01
302,高埗中通,75822744066515,福建,1.19,2.5,2021-11-01
303,高埗中通,75822743828206,福建,1.12,2.5,2021-11-01
304,高埗中通,75822744361434,福建,1.23,2.5,2021-11-01
305,高埗中通,75822744643916,广东,0.86,2.5,2021-11-01
306,高埗中通,75822745611586,广东,1.17,2.5,2021-11-01
307,高埗中通,75822964016124,福建,2.14,2.5,2021-11-01
308,高埗中通,75822744209364,广东,1.09,2.5,2021-11-01
309,高埗中通,75822743913274,广东,0.49,2.5,2021-11-01
310,高埗中通,75822964014928,广东,2.41,2.5,2021-11-01
311,高埗中通,75822744361858,广东,0.82,2.5,2021-11-01
312,高埗中通,75822743907799,广东,1.25,2.5,2021-11-01
313,高埗中通,75822963784708,广西,1.39,2.5,2021-11-01
314,高埗中通,75822744361952,广东,1.26,2.5,2021-11-01
315,高埗中通,75822743828234,广东,1.15,2.5,2021-11-01
316,高埗中通,75822963519443,广东,1.3,2.5,2021-11-01
317,高埗中通,75822743909125,广西,1.12,2.5,2021-11-01
318,高埗中通,75822744137925,广东,1.18,2.5,2021-11-01
319,高埗中通,75822744138365,福建,1.21,2.5,2021-11-01
320,高埗中通,75822744361911,广东,1.17,2.5,2021-11-01
321,高埗中通,75822744587392,福建,1.15,2.5,2021-11-01
322,高埗中通,75822744137900,广东,1.19,2.5,2021-11-01
323,高埗中通,75822744137912,福建,1.89,2.5,2021-11-01
324,高埗中通,75822743909112,广西,1.14,2.5,2021-11-01
325,高埗中通,75822744423257,广西,2.44,2.5,2021-11-01
326,高埗中通,75822744587380,广东,1.16,2.5,2021-11-01
327,高埗中通,75822744209377,广东,1.2,2.5,2021-11-01
328,高埗中通,75822743828803,广东,1.18,2.5,2021-11-01
329,高埗中通,75822744209349,广东,1.19,2.5,2021-11-01
330,高埗中通,75822743828130,福建,1.14,2.5,2021-11-01
331,高埗中通,75822963519436,福建,1.44,2.5,2021-11-01
332,高埗中通,75822743908456,广东,0.81,2.5,2021-11-01
333,高埗中通,75822744595026,福建,1.69,2.5,2021-11-01
334,高埗中通,75822963519775,广东,1.4,2.5,2021-11-01
335,高埗中通,75822744137966,福建,1.18,2.5,2021-11-01
336,高埗中通,75822744138378,福建,1.08,2.5,2021-11-01
337,高埗中通,75822744209380,广东,1.15,2.5,2021-11-01
338,高埗中通,75506015931635,广东,2.29,2.5,2021-11-01
339,高埗中通,75822963941769,广东,1.47,2.5,2021-11-01
340,高埗中通,75822743828250,广东,1.24,2.5,2021-11-01
341,高埗中通,75822744130066,福建,2.46,2.5,2021-11-01
342,高埗中通,75822963714960,广东,0.83,2.5,2021-11-01
343,高埗中通,75822744067126,广西,0.85,2.5,2021-11-01
344,高埗中通,75822744423203,广东,2.43,2.5,2021-11-01
345,高埗中通,75822743907773,广东,1.23,2.5,2021-11-01
346,高埗中通,75822744361924,广东,1.14,2.5,2021-11-01
347,高埗中通,75822744361937,福建,1.2,2.5,2021-11-01
348,高埗中通,75822744643929,广东,0.87,2.5,2021-11-01
